"X004_hop_L_01.c3d.11","X008_hop_R_01.c3d.11","X009_Hop_L_01.c3d.11","X012_hop_L_01.c3d.11","X015_Hop_R_01.c3d.11","X016_Hop_R_01.c3d.11","X017_hop_L_01.c3d.11","X018_hop_R_01.c3d.11","X019_hop_L_01.c3d.11","X021_Hop_L_01.c3d.11","X027_hop_R_01.c3d.11","X028_Hop_L_01.c3d.11","X033_hop_R_01.c3d.11","X035_Hop_R_01.c3d.11","X036_Hop_L_01.c3d.11","X037_hop_R_01.c3d.11","X049_hop_R_01.c3d.11","X052_Hop_R_01.c3d.11","X053_hop_L_01.c3d.11","X068_hop_R_01.c3d.11","X070_hop_R_01.c3d.11","X073_hop_R_01.c3d.11","X075_hop_L_01.c3d.11","X080_hop_L_01.c3d.11","X086_Hop_R_01.c3d.11","X092_hop_R_01.c3d.11","X100_hop_R_01.c3d.11","X103_hop_R_01.c3d.11","X111_hop_L_01.c3d.11","X118_hop_R_01.c3d.11","X119_hop_R_01.c3d.11","X128_hop_R_01.c3d.11","X130_Hop_L_01.c3d.11","X149_hop_R_01.c3d.11","X155_hop_R_01.c3d.11","X329_hop_L_01.c3d.11"
NA,NA,NA,NA,NA,NA,NA,7.978891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.742373,NA,13.626039,NA,NA,NA,10.265256,NA,NA,NA,NA,NA,25.274008
NA,NA,NA,NA,NA,NA,NA,7.887113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.595398,NA,13.652507,NA,NA,NA,10.092665,NA,NA,NA,NA,NA,24.502295
NA,NA,NA,NA,NA,NA,NA,7.789692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.449574,NA,13.676679,NA,NA,NA,9.933795,NA,NA,NA,NA,NA,23.758324
NA,NA,NA,NA,NA,NA,NA,7.686905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.304029,NA,13.69967,NA,NA,NA,9.788782,NA,NA,NA,NA,NA,23.047935
NA,NA,NA,NA,NA,NA,NA,7.579035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.158455,NA,13.722764,NA,NA,NA,9.657493,NA,NA,NA,NA,NA,22.376463
NA,NA,NA,NA,NA,NA,NA,7.466349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.013126,NA,13.747399,NA,NA,NA,9.539594,NA,NA,NA,NA,NA,21.748566
NA,NA,NA,NA,NA,NA,NA,7.349077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.868845,NA,13.775132,NA,NA,NA,9.434666,NA,NA,NA,NA,NA,21.168076
NA,NA,NA,NA,NA,NA,NA,7.227402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.726748,NA,13.807592,NA,NA,NA,9.342351,NA,NA,NA,NA,NA,20.637917
NA,NA,NA,NA,NA,NA,NA,7.101464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.588093,NA,13.846437,NA,NA,NA,9.26248,NA,NA,NA,NA,NA,20.160063
NA,NA,NA,NA,NA,NA,NA,6.971385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.453978,NA,13.893298,NA,NA,NA,9.195088,NA,NA,NA,NA,NA,19.735567
NA,NA,NA,NA,NA,NA,NA,6.837294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.325148,NA,13.949725,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.364622
NA,NA,NA,NA,NA,NA,NA,6.699358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.201906,NA,14.017147,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.046669
NA,NA,NA,NA,NA,NA,NA,6.557805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.08424,NA,14.096829,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.7805
NA,NA,NA,NA,NA,NA,NA,6.412934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.972103,NA,14.189845,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.564377
NA,NA,NA,NA,NA,NA,NA,6.265114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.865824,NA,14.29706,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.396135
NA,NA,NA,NA,NA,NA,NA,6.114769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.766525,NA,14.419122,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.273296
NA,NA,NA,NA,NA,NA,NA,5.962354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.676373,NA,14.556452,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.193138
NA,NA,NA,NA,NA,NA,NA,5.808324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.598436,NA,14.709252,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.15279
NA,NA,NA,NA,NA,NA,NA,5.653109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.877501,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.149294
NA,NA,NA,NA,NA,NA,NA,5.497089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.060944,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.17968
NA,NA,NA,NA,NA,NA,NA,5.340583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.259095,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.241007
NA,NA,NA,NA,NA,NA,NA,5.183837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.471226,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.330439
NA,NA,NA,NA,NA,NA,NA,5.027021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.696357,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.445265
NA,NA,NA,NA,NA,NA,NA,4.870231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.933282,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.582964
NA,NA,NA,NA,NA,NA,NA,4.713489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.180592,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.741209
NA,NA,NA,NA,NA,NA,NA,4.556758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.436716,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.917906
NA,NA,NA,NA,NA,NA,NA,4.399948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.699986,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.111187
NA,NA,NA,NA,NA,NA,NA,4.24293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.968695,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.319416
NA,NA,NA,NA,NA,NA,NA,4.085553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.241175,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.541174
NA,NA,NA,NA,NA,NA,NA,3.92766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.515854,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.77524
NA,NA,NA,NA,NA,NA,NA,3.769105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.791336,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.020546
NA,NA,NA,NA,NA,NA,NA,3.609773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.066452,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.276133
NA,NA,NA,NA,NA,NA,NA,3.449602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.340296,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.541075
NA,NA,NA,NA,NA,NA,NA,3.288596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.612267,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.814421
NA,NA,NA,NA,NA,NA,NA,3.126844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.88208,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.095116
NA,NA,NA,NA,NA,NA,NA,2.964538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.149761,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.381941
NA,NA,NA,NA,NA,NA,NA,2.801979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.415625,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.673458
NA,NA,NA,NA,NA,NA,NA,2.639588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.680244,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.967987
NA,NA,NA,NA,NA,NA,NA,2.477899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.94438,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.263584
NA,NA,NA,NA,NA,NA,NA,2.317543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.208927,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.558058
NA,NA,NA,NA,NA,NA,NA,2.159219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.474829,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.849018
NA,NA,NA,NA,NA,NA,NA,2.003651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.743006,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.133942
NA,NA,NA,NA,NA,NA,NA,1.851538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.014311,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.410259
NA,NA,NA,NA,NA,NA,NA,1.703497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.289484,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.67547
NA,NA,NA,NA,NA,NA,NA,1.560021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.569153,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.927258
NA,NA,NA,NA,NA,NA,NA,1.42144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.853844,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.163603
NA,NA,NA,NA,NA,NA,NA,1.287909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.144012,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.382887
NA,NA,NA,NA,NA,NA,NA,1.159424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.440063,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.583965
NA,NA,NA,NA,NA,NA,NA,1.035876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.742363,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.766216
NA,NA,NA,NA,NA,NA,NA,0.917119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.051241,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.929541
NA,NA,NA,NA,NA,NA,NA,0.803072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.366962,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.074345
NA,NA,NA,NA,NA,NA,NA,0.693806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.68969,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.201466
NA,NA,NA,NA,NA,NA,NA,0.589637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.01943,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.312094
NA,NA,NA,NA,NA,NA,NA,0.491171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.355974,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.407667
NA,NA,NA,NA,NA,NA,NA,0.399324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.698824,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.489767
NA,NA,NA,NA,NA,NA,NA,0.315271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.047146,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.560015
NA,NA,NA,NA,NA,NA,NA,0.240342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.399721,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.619972
NA,NA,NA,NA,NA,NA,NA,0.175858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.754946,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.671068
NA,NA,NA,NA,NA,NA,NA,0.122919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.110849,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.714525
NA,NA,NA,NA,NA,NA,NA,0.082186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.465172,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.751322
NA,NA,NA,NA,NA,NA,NA,0.053685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.815468,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.782167
NA,NA,NA,NA,NA,NA,NA,0.036688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.159254,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.807505
NA,NA,NA,NA,NA,NA,NA,0.02968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.494144,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.827536
NA,NA,NA,NA,NA,NA,NA,0.03043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.817987,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.842272
NA,NA,NA,NA,NA,NA,NA,0.036147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.128912,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.851591
NA,NA,NA,NA,NA,NA,NA,0.043674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.42528,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.855318
NA,NA,NA,NA,NA,NA,NA,0.049683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.70549,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.853289
NA,NA,NA,NA,NA,NA,NA,0.050834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.967657,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.84543
NA,NA,NA,NA,NA,NA,NA,0.043917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.209232,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.831814
NA,NA,NA,NA,NA,NA,NA,0.025968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.426729,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.812685
NA,NA,NA,NA,NA,NA,NA,-0.005561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.615913,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.788477
NA,NA,NA,NA,NA,NA,NA,-0.052602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.759806
NA,NA,NA,NA,NA,NA,NA,-0.116224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.727421
NA,NA,NA,NA,NA,NA,NA,-0.196398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.692163
NA,NA,NA,NA,NA,NA,NA,-0.291833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.654888
NA,NA,NA,NA,NA,NA,NA,-0.399965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.616379
NA,NA,NA,NA,NA,NA,NA,-0.517122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.57728
NA,NA,NA,NA,NA,NA,NA,-0.638867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.538015
NA,NA,NA,NA,NA,NA,NA,-0.760451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.498749
NA,NA,NA,NA,NA,NA,NA,-0.877319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.459347
NA,NA,NA,NA,NA,NA,NA,-0.985579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.419382
NA,NA,NA,NA,NA,NA,NA,-1.082367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.378147
NA,NA,NA,NA,NA,NA,NA,-1.166048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.334702
NA,NA,NA,NA,NA,NA,NA,-1.236208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.287918
NA,NA,NA,NA,NA,NA,NA,-1.293471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.236553
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.179304
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.114862
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.041977
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.95948
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.866346
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.761703
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.644875
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.515388
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.373009
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.217741
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.049847
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.869837
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.678467
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.476715
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.265755
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.046907
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.821598
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.591305
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.357502
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.121616
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.884977
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.648794
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.414129
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.181894
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.952833
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.727549
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.506504
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.290039
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.0784
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.87175
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.670193
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.473768
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.282476
